CODIGO_VER,COD_DPTO,DPTOMPIO,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,AREA_HA
50318006,50,50318,META,GUAMAL,MONSERRATE,2009,1926.81919896
50318007,50,50318,META,GUAMAL,EL RETIRO,2009,1819.85710135
50318008,50,50318,META,GUAMAL,HUMEDEA,2009,682.661366492
50318009,50,50318,META,GUAMAL,LA ISLA,2009,1172.84254528
50318010,50,50318,META,GUAMAL,LA PAZ,2009,536.713850144
50318011,50,50318,META,GUAMAL,MONTECRISTO,2009,1465.33819951
50318012,50,50318,META,GUAMAL,OROTOY,2009,811.98998449
50318013,50,50318,META,GUAMAL,PIO XLL,2009,775.017267002
50318014,50,50318,META,GUAMAL,SAN MIGUEL,2009,768.179305868
50318015,50,50318,META,GUAMAL,SAN PEDRO,2009,1341.71025735
50318016,50,50318,META,GUAMAL,SANTA ANA,2009,433.217824825
50318017,50,50318,META,GUAMAL,SANTA BARBARA,2009,669.977517957
50318018,50,50318,META,GUAMAL,SANTA TERESA,2009,864.07853914
50325001,50,50325,META,MAPIRIPÁN,BETANIA,2009,9744.71139815
50325002,50,50325,META,MAPIRIPÁN,BONANZA,2009,76875.2011739
50325003,50,50325,META,MAPIRIPÁN,CACHIVERA,2009,2601.12976404
50325004,50,50325,META,MAPIRIPÁN,CALIFORNIA,2009,35928.0628143
50325005,50,50325,META,MAPIRIPÁN,CANAPURE,2009,9760.82130546
50325006,50,50325,META,MAPIRIPÁN,CAÑO EVARISTO,2009,18413.9165624
50325007,50,50325,META,MAPIRIPÁN,CAÑO JABON ALTO,2009,13300.1064177
50325008,50,50325,META,MAPIRIPÁN,CAÑO MINAS,2009,5152.96159571
50325009,50,50325,META,MAPIRIPÁN,CAÑO OVEJAS,2009,5722.62208774
50325010,50,50325,META,MAPIRIPÁN,CAÑO OVEJAS,2009,62760.5764309
50325011,50,50325,META,MAPIRIPÁN,CAÑO SIARE,2009,5751.7774
50325012,50,50325,META,MAPIRIPÁN,CHAPARRAL,2009,5587.84100673
50325013,50,50325,META,MAPIRIPÁN,CHARCOCAIMAN,2009,13691.2051415
50325014,50,50325,META,MAPIRIPÁN,COSTA RICA,2009,11159.6122473
50325015,50,50325,META,MAPIRIPÁN,DANUBIO,2009,9112.09079996
50325016,50,50325,META,MAPIRIPÁN,DELIRIO,2009,9608.44131707
50325017,50,50325,META,MAPIRIPÁN,EL AGUILA,2009,5832.7184544
50325018,50,50325,META,MAPIRIPÁN,EL DIAMANTE,2009,35879.5836757
50325019,50,50325,META,MAPIRIPÁN,EL OLVIDO,2009,13349.6343786
50325020,50,50325,META,MAPIRIPÁN,EL SILENCIO,2009,11736.433539
50325021,50,50325,META,MAPIRIPÁN,ESTEROS ALTOS,2009,8432.49891744
50325022,50,50325,META,MAPIRIPÁN,ESTEROS BAJOS,2009,9226.37361329
50325023,50,50325,META,MAPIRIPÁN,INSPECCION ANZUELO,2009,62983.9239194
50325024,50,50325,META,MAPIRIPÁN,INSPECCION BUENOS AIRES,2009,20348.1462565
50325025,50,50325,META,MAPIRIPÁN,INSPECCION DE GUACAMAYAS,2009,43785.6483205
50325026,50,50325,META,MAPIRIPÁN,INSPECCION DE LA COOPERATIVA,2009,31523.3948692
50325027,50,50325,META,MAPIRIPÁN,INSPECCION DE MIELON,2009,33560.1153326
50325028,50,50325,META,MAPIRIPÁN,INSPECCION DE PUERTO ALVIRA,2009,35952.3513279
50325029,50,50325,META,MAPIRIPÁN,INSPECCION DEL SIARE,2009,52524.9940482
50325030,50,50325,META,MAPIRIPÁN,INSPECCION SARDINATA,2009,32400.3317385
50325031,50,50325,META,MAPIRIPÁN,JUNGLA,2009,4136.51584573
50325032,50,50325,META,MAPIRIPÁN,LA ESMERALDA,2009,24054.3111108
50325033,50,50325,META,MAPIRIPÁN,LA LIBERTAD,2009,16025.0167132
50325034,50,50325,META,MAPIRIPÁN,LA REALIDAD,2009,11124.5307857
50325035,50,50325,META,MAPIRIPÁN,LA ROMPIDA,2009,16840.3940363
50325036,50,50325,META,MAPIRIPÁN,LAS BRISAS,2009,20083.6943258
50325038,50,50325,META,MAPIRIPÁN,MARETAS,2009,10124.040973
50325039,50,50325,META,MAPIRIPÁN,MATA BAMBU,2009,4761.14358029
50325040,50,50325,META,MAPIRIPÁN,MERECURE,2009,8171.02128069
50325041,50,50325,META,MAPIRIPÁN,MITARE,2009,8889.434521
50325042,50,50325,META,MAPIRIPÁN,MOCUARE,2009,6810.3803613
50325043,50,50325,META,MAPIRIPÁN,PALESTINA,2009,2442.45480971
50325044,50,50325,META,MAPIRIPÁN,PALMARITO,2009,13667.0340135
50325045,50,50325,META,MAPIRIPÁN,PROGRESO,2009,29817.5053699
50325046,50,50325,META,MAPIRIPÁN,REMOLINOS,2009,5396.23847527
50325047,50,50325,META,MAPIRIPÁN,RINCON DLE INDIO,2009,6333.28027192
50325048,50,50325,META,MAPIRIPÁN,SABANAS DE GUARACU,2009,51994.6089137
50325049,50,50325,META,MAPIRIPÁN,SABANAS DE MIRITI,2009,29101.482745
50325050,50,50325,META,MAPIRIPÁN,SABANAS DE SAN IGNACIO,2009,155396.668788
50325051,50,50325,META,MAPIRIPÁN,SAN ANTONIO,2009,8353.14098176
50325052,50,50325,META,MAPIRIPÁN,SAN FERNANDO,2009,8168.60192163
50325053,50,50325,META,MAPIRIPÁN,SAN JORGE,2009,15517.587892
50325054,50,50325,META,MAPIRIPÁN,SANTA ELENA,2009,10947.6729478
50325055,50,50325,META,MAPIRIPÁN,TIGRE,2009,4809.2731228
50325056,50,50325,META,MAPIRIPÁN,TRIN,2009,8603.91483146
50325057,50,50325,META,MAPIRIPÁN,YAMU,2009,20358.3402758
50330001,50,50330,META,MESETAS,ALTO ANDES,2003,1533.24059191
50330002,50,50330,META,MESETAS,ALTO CAFRE,2003,761.648604526
50330003,50,50330,META,MESETAS,BAJO CUNCIA,2003,8008.69902115
50330004,50,50330,META,MESETAS,BETANIA,2003,487.405373083
50330005,50,50330,META,MESETAS,BRISAS DEL DUDA,2003,10838.4511516
50330006,50,50330,META,MESETAS,BUENAVISTA,2003,1139.47583142
50330007,50,50330,META,MESETAS,CAFETALES,2003,515.803778207
50330008,50,50330,META,MESETAS,EL CAIRO,2003,4544.53016388
50330009,50,50330,META,MESETAS,EL DIAMANTE,2003,778.859327815
50330010,50,50330,META,MESETAS,EL GOBERNADOR,2003,1851.76184717
50330011,50,50330,META,MESETAS,EL JAZMIN,2003,3552.28518141
50330012,50,50330,META,MESETAS,EL MIRADOR,2003,902.03585641
50330013,50,50330,META,MESETAS,EL PALMAR,2003,10548.4770802
50330014,50,50330,META,MESETAS,EL PARAISO,2003,806.427400867
50330015,50,50330,META,MESETAS,EL PIÑAL,2003,1802.58082942
50330016,50,50330,META,MESETAS,EL PORVENIR,2003,2946.61093635
50330017,50,50330,META,MESETAS,EL SINAI,2003,437.366480313
50330018,50,50330,META,MESETAS,EL TURPIAL,2003,1586.91923745
50330019,50,50330,META,MESETAS,GUAIMARAL,2003,885.18436289
50330020,50,50330,META,MESETAS,HORIZONTE,2003,382.373677401
50330021,50,50330,META,MESETAS,JARDIN DE PEÑAS,2003,707.072093363
50330022,50,50330,META,MESETAS,LA ARGENTINA,2003,3135.13169624
50330023,50,50330,META,MESETAS,LA BARRIALOSA,2003,1714.46471419
50330024,50,50330,META,MESETAS,LA CABAÑA,2003,1614.68257626
50330025,50,50330,META,MESETAS,LA COMINERA,2003,688.232647727
50330026,50,50330,META,MESETAS,LA CRISTALINA,2003,923.416623207
50330027,50,50330,META,MESETAS,LA FLORIDA,2003,1623.32491126
50330028,50,50330,META,MESETAS,LA GUAJIRA,2003,2827.84989598
50330029,50,50330,META,MESETAS,LA LIBERTAD,2003,888.83422821
50330030,50,50330,META,MESETAS,LA MARINA,2003,2948.07431524
50330031,50,50330,META,MESETAS,LA PAZ,2003,2835.97095184
50330032,50,50330,META,MESETAS,LA REFORMA,2003,5579.35754611
50330033,50,50330,META,MESETAS,LA UNIÓN,2003,2520.94426744
50330034,50,50330,META,MESETAS,LAS BRISAS,2003,695.752069312
50330035,50,50330,META,MESETAS,LAS BRUMAS,2003,2724.04261707
50330036,50,50330,META,MESETAS,LAS COLINAS,2003,1532.85825085
50330037,50,50330,META,MESETAS,LAS FLORES,2003,283.012524804
50330038,50,50330,META,MESETAS,LAS MERCEDES,2003,654.709388676
50330039,50,50330,META,MESETAS,LAS ROSAS,2003,1469.0273987
50330040,50,50330,META,MESETAS,LOS ALPES,2003,3885.28988055
50330041,50,50330,META,MESETAS,LOS ANDES,2003,1041.26252861
50330042,50,50330,META,MESETAS,LOS NARANJOS,2003,267.423295935
50330043,50,50330,META,MESETAS,MESETAS,2003,1401.10581637
50330044,50,50330,META,MESETAS,MONTEBELLO,2003,1110.41410366
50330045,50,50330,META,MESETAS,NUEVA ESPERANZA,2003,1739.01155631
50330046,50,50330,META,MESETAS,ONDAS DEL CAFRE,2003,2043.63197136
50330047,50,50330,META,MESETAS,ORIENTE,2003,7139.99318978
50330048,50,50330,META,MESETAS,PAYANDESAL,2003,2044.89457859
50330049,50,50330,META,MESETAS,PUERTO NARIÑO,2003,3360.7182284
50330050,50,50330,META,MESETAS,SIN DEFINIR,2003,23630.3756028
50330051,50,50330,META,MESETAS,SIN DEFINIR,2003,32742.3649825
50330052,50,50330,META,MESETAS,SAN FERNANDO,2003,1016.78245412
50330053,50,50330,META,MESETAS,SAN ISIDRO,2003,10158.0139327
50330054,50,50330,META,MESETAS,SAN MIGUEL,2003,5087.65874112
50330056,50,50330,META,MESETAS,VILLA LUCIA,2003,1333.647538
50330057,50,50330,META,MESETAS,SIN DEFINIR,2003,23868.1396936
50330058,50,50330,META,MESETAS,SIN DEFINIR,2003,13570.2473559
50330059,50,50330,META,MESETAS,SIN DEFINIR,2003,2858.13145759
50350001,50,50350,META,LA MACARENA,AGUA BONITA,2009,4431.32449146
50350002,50,50350,META,LA MACARENA,AGUAS CLARAS,2009,3892.6214318
50350003,50,50350,META,LA MACARENA,AGUAZUL,2009,5806.46234459
50350004,50,50350,META,LA MACARENA,AIRES DEL META,2009,5934.53032618
50350005,50,50350,META,LA MACARENA,AIRES DEL PERDIDO,2009,5713.87588666
50350007,50,50350,META,LA MACARENA,ALTAMIRA,2009,3595.75495959
50350008,50,50350,META,LA MACARENA,ALTO GUADUAS,2009,707.143067698
50350009,50,50350,META,LA MACARENA,ALTO JARDIN,2009,4213.93504942
50350010,50,50350,META,LA MACARENA,ALTO LOSADA,2009,5421.61744479
50350011,50,50350,META,LA MACARENA,ALTO MORROCOY,2009,8508.54450574
50350012,50,50350,META,LA MACARENA,ALTO RAUDAL,2009,8360.07797191
50350013,50,50350,META,LA MACARENA,ALTO VILLANUEVA,2009,2475.08617524
50350014,50,50350,META,LA MACARENA,ATLANTIDA,2009,10936.5030835
50350015,50,50350,META,LA MACARENA,BAJO LOSADA,2009,7926.92253127
50350016,50,50350,META,LA MACARENA,BAJO RAUDAL,2009,2501.7042174
50350017,50,50350,META,LA MACARENA,BAJO VILLANUEVA,2009,1885.50208395
50350018,50,50350,META,LA MACARENA,BOCANA CAÑO GRINGO,2009,2511.79540981
50350019,50,50350,META,LA MACARENA,BOCANA POSETAS,2009,4082.63552073
50350020,50,50350,META,LA MACARENA,BRASILIA,2009,3690.72289814
50350021,50,50350,META,LA MACARENA,BRISAS DE LA TUNIA,2009,5274.95217671
50350022,50,50350,META,LA MACARENA,BRISAS DEL GUAYABERO,2009,7046.63043944
50350023,50,50350,META,LA MACARENA,BRISAS,2009,7888.22655746
50350024,50,50350,META,LA MACARENA,BRISAS DEL LOSADA,2009,1990.0801049
50350025,50,50350,META,LA MACARENA,BUENOS AIRES,2009,269.422430891
50350026,50,50350,META,LA MACARENA,CAIMAN DEL LOSADA,2009,2473.69953169
50350027,50,50350,META,LA MACARENA,CALIFORNIA,2009,6609.68278043
50350028,50,50350,META,LA MACARENA,CAMPO HERMOSO,2009,2684.48949875
50350029,50,50350,META,LA MACARENA,CAÑO,2009,3993.78397371
50350030,50,50350,META,LA MACARENA,CAÑO AZUL,2009,3297.53808858
50350031,50,50350,META,LA MACARENA,CAÑO GRINGO MEDIO,2009,5754.71739267
50350032,50,50350,META,LA MACARENA,CAÑO INDIO,2009,9070.77128015
50350033,50,50350,META,LA MACARENA,CAÑO LIMON,2009,3313.77068017
50350034,50,50350,META,LA MACARENA,CAÑO MONO,2009,3425.20206319
50350035,50,50350,META,LA MACARENA,EL BILLAR,2009,4449.92974568
50350036,50,50350,META,LA MACARENA,EL CARMEN,2009,4454.04192284
50350037,50,50350,META,LA MACARENA,EL CASTILLO,2009,825.865473114
50350038,50,50350,META,LA MACARENA,EL CENTRO,2009,691.830283716
50350039,50,50350,META,LA MACARENA,EL COCLY,2009,3190.41855744
50350040,50,50350,META,LA MACARENA,EL CONDOR,2009,2506.22672391
50350041,50,50350,META,LA MACARENA,EL CRISTAL,2009,8916.12839993
50350042,50,50350,META,LA MACARENA,EL DIAMANTE,2009,7486.50608109
50350043,50,50350,META,LA MACARENA,EL DIJEN,2009,1853.17981088
50350044,50,50350,META,LA MACARENA,EL EDEN DEL TIGRE,2009,7718.4214884
50350045,50,50350,META,LA MACARENA,EL JORDAN,2009,12808.9707705
50350046,50,50350,META,LA MACARENA,EL LIBANO,2009,1480.77857013
50350047,50,50350,META,LA MACARENA,EL LIMONAR,2009,4700.24382773
50350048,50,50350,META,LA MACARENA,EL MORICHAL,2009,7420.09134989
50350049,50,50350,META,LA MACARENA,EL ORIENTE,2009,1061.82392566
50350050,50,50350,META,LA MACARENA,EL PALMAR,2009,1816.75705211
50350051,50,50350,META,LA MACARENA,EL PAUJIL,2009,1587.02367962
50350052,50,50350,META,LA MACARENA,EL RETIRO,2009,4918.3135685
50350053,50,50350,META,LA MACARENA,EL RUBI,2009,7190.33607955
50350054,50,50350,META,LA MACARENA,EL TAPIR,2009,19106.4677421
50350055,50,50350,META,LA MACARENA,EL TIGRE,2009,5059.59308248
50350056,50,50350,META,LA MACARENA,EL TRIUNFO I,2009,35865.9893965
50350057,50,50350,META,LA MACARENA,EL TRIUNFO II,2009,11800.5855291
50350058,50,50350,META,LA MACARENA,EL TURPIAL,2009,1545.29128676
50350059,50,50350,META,LA MACARENA,ANDES,2009,3242.77971828
50350060,50,50350,META,LA MACARENA,EL VERGEL,2009,3197.3724398
50350061,50,50350,META,LA MACARENA,EL YARI,2009,49394.5245473
50350062,50,50350,META,LA MACARENA,FLOR DE MAYO,2009,3967.15277082
50350063,50,50350,META,LA MACARENA,GETSEMANI,2009,28095.6037808
50350064,50,50350,META,LA MACARENA,GUADUAS,2009,1302.47131091
50350065,50,50350,META,LA MACARENA,GUASIMO,2009,1648.93903972
50350066,50,50350,META,LA MACARENA,JORDANIA,2009,4245.19757829
50350067,50,50350,META,LA MACARENA,LA ARGENTINA,2009,3021.10060114
50350068,50,50350,META,LA MACARENA,LA AURORA,2009,1432.93231115
50350069,50,50350,META,LA MACARENA,LA BATALLA,2009,10079.3783019
50350070,50,50350,META,LA MACARENA,LA BOCANA DEL PERDIDO,2009,3105.51285803
50350071,50,50350,META,LA MACARENA,LA CABAÑA,2009,4370.76433708
50350072,50,50350,META,LA MACARENA,LA CABAÑA 2,2009,1778.59825373
50350073,50,50350,META,LA MACARENA,LA CACHIVERA,2009,11453.4547867
50350074,50,50350,META,LA MACARENA,LA CATALINA,2009,11954.5709459
50350075,50,50350,META,LA MACARENA,LA CONSOLATA,2009,6668.63308751
50350076,50,50350,META,LA MACARENA,LA CRISTALINA,2009,3203.3073221
50350077,50,50350,META,LA MACARENA,LA DORADA,2009,7737.12441565
50350078,50,50350,META,LA MACARENA,LA ESMERALDA,2009,1443.71838809
50350079,50,50350,META,LA MACARENA,LA ESMERALDAS,2009,9857.13054913
50350080,50,50350,META,LA MACARENA,LA ESPERANZA,2009,4950.79042619
50350081,50,50350,META,LA MACARENA,ESPERANZA,2009,5807.10146381
50350082,50,50350,META,LA MACARENA,LA FLORIDA,2009,2924.68754291
50350083,50,50350,META,LA MACARENA,LA INDEPENDENCIA,2009,944.537531876
50350084,50,50350,META,LA MACARENA,LA LAGUNA,2009,2570.53684766
50350085,50,50350,META,LA MACARENA,LA MACHACA,2009,3596.23681283
50350086,50,50350,META,LA MACARENA,LA NUTRIA,2009,6621.60681297
50350087,50,50350,META,LA MACARENA,LA SAMARIA,2009,4293.89760193
50350088,50,50350,META,LA MACARENA,LA SIERRA,2009,4847.10468151
50350090,50,50350,META,LA MACARENA,LA UNION,2009,1957.63280923
50350091,50,50350,META,LA MACARENA,LA VICTORIA,2009,11206.2519948
50350092,50,50350,META,LA MACARENA,LA VIUDA,2009,4971.07676945
50350093,50,50350,META,LA MACARENA,LAS AMERICAS,2009,2257.36995474
50350094,50,50350,META,LA MACARENA,LAS DELICIAS,2009,3370.43533867
50350095,50,50350,META,LA MACARENA,LAS DELICIAS,2009,4218.13615979
50350096,50,50350,META,LA MACARENA,LAS MALVINAS,2009,2614.00857256
50350097,50,50350,META,LA MACARENA,LAS MARIMBAS,2009,2105.61710795
50350098,50,50350,META,LA MACARENA,LAS MARIMBAS 2,2009,2860.22220153
50350099,50,50350,META,LA MACARENA,LAS NIEVES,2009,3311.28224084
50350100,50,50350,META,LA MACARENA,LAS VEGAS,2009,1444.52807707
50350101,50,50350,META,LA MACARENA,LAURELES,2009,6071.08101643
50350102,50,50350,META,LA MACARENA,LAURELES ALTO,2009,1742.14404628
50350103,50,50350,META,LA MACARENA,ALPES,2009,3650.96607929
50350104,50,50350,META,LA MACARENA,LOS ALPES,2009,5437.47393137
50350105,50,50350,META,LA MACARENA,LOS ANDES,2009,2227.59682551
50350106,50,50350,META,LA MACARENA,LOS ANDES,2009,3909.03649696
50350107,50,50350,META,LA MACARENA,LOS MEDIOS,2009,1815.64797204
50350108,50,50350,META,LA MACARENA,LOS NARANJOS,2009,4472.84431721
50350109,50,50350,META,LA MACARENA,LOS PINOS,2009,1251.87469334
50350110,50,50350,META,LA MACARENA,LOS POZOS,2009,3422.96417213
50350111,50,50350,META,LA MACARENA,MEDIO POSETAS,2009,2148.86417275
50350112,50,50350,META,LA MACARENA,NAPOLES,2009,4007.49115284
50350113,50,50350,META,LA MACARENA,PAILAS,2009,333.18811483
50350114,50,50350,META,LA MACARENA,PALENQUE,2009,2580.47009117
50350115,50,50350,META,LA MACARENA,PALESTINA,2009,10315.5091287
50350116,50,50350,META,LA MACARENA,PALMERAS,2009,1601.45693791
50350117,50,50350,META,LA MACARENA,PALOMAS,2009,3428.9009622
50350118,50,50350,META,LA MACARENA,PARAISO,2009,4956.64767659
50350119,50,50350,META,LA MACARENA,PARAISO DEL LOSADA,2009,4053.35653875
50350120,50,50350,META,LA MACARENA,PARQUE TINIGUA,2009,59723.3607786
50350122,50,50350,META,LA MACARENA,PEÑA ROJA,2009,2488.42309786
50350123,50,50350,META,LA MACARENA,PIÑALITO,2009,2197.93031646
50350124,50,50350,META,LA MACARENA,PLAYA RICA,2009,4064.36760128
50350125,50,50350,META,LA MACARENA,PORVENIR,2009,4609.50096788
50350126,50,50350,META,LA MACARENA,POSETAS,2009,8410.82407988
50350127,50,50350,META,LA MACARENA,POTRAS QUEBRADON,2009,5328.65856483
50350128,50,50350,META,LA MACARENA,PRIMAVERA DEL LOSADA,2009,3403.66340783
50350129,50,50350,META,LA MACARENA,PUERTO LLANO,2009,3364.96893117
50350130,50,50350,META,LA MACARENA,PUERTO LOSADA,2009,10503.7360858
50350131,50,50350,META,LA MACARENA,SAN ANTONIO BAJO,2009,1662.22758515
50350132,50,50350,META,LA MACARENA,SAN JOSE,2009,3681.28787118
50350133,50,50350,META,LA MACARENA,SAN JOSE DE CAQUETANIA,2009,102499.248132
50350134,50,50350,META,LA MACARENA,SAN JUAN DE LOSADA,2009,2049.94695525
50350135,50,50350,META,LA MACARENA,SAN MARTIN,2009,15818.7422458
50350136,50,50350,META,LA MACARENA,SANTA ELENA DEL YAMU,2009,1191.55964987
50350137,50,50350,META,LA MACARENA,SANTA TERESA,2009,3191.20929778
50350138,50,50350,META,LA MACARENA,SELVA BAJO LOSADA,2009,2209.46782943
50350139,50,50350,META,LA MACARENA,TOPACIO,2009,9300.36173882
50350140,50,50350,META,LA MACARENA,TRES CHORROS,2009,6747.46108768
50350141,50,50350,META,LA MACARENA,UNION MACARENA,2009,2686.62902628
50350142,50,50350,META,LA MACARENA,VILLA CARMONA,2009,5461.37950175
50350143,50,50350,META,LA MACARENA,VILLA DEL RIO,2009,915.276568777
50350144,50,50350,META,LA MACARENA,VILLA RICA,2009,2730.95616535
50350145,50,50350,META,LA MACARENA,VILLA RODAS,2009,9077.88749146
50350146,50,50350,META,LA MACARENA,VISTA HERMOSA,2009,95856.6312635
50350147,50,50350,META,LA MACARENA,YAGUARA II,2009,54300.2264227
50350148,50,50350,META,LA MACARENA,ZONA DE RESERVA,2009,30517.3600266
50370001,50,50370,META,URIBE,ATIVA,2009,4943.40898082
50370003,50,50370,META,URIBE,BRASIL,2009,737.13163181
50370004,50,50370,META,URIBE,BRISAS DEL GUAYABERO,2009,27126.8953908
50370005,50,50370,META,URIBE,BUENOS AIRES,2009,5913.13276701
50370006,50,50370,META,URIBE,CANDILEJAS,2009,6573.27748594
50370007,50,50370,META,URIBE,CENTRO DUDA,2009,1095.39633057
50370008,50,50370,META,URIBE,DIAMANTE,2009,7288.71639419
50370009,50,50370,META,URIBE,EL DIVISO,2009,3290.78926813
50370010,50,50370,META,URIBE,EL EDEN,2009,3602.39443154
50370011,50,50370,META,URIBE,EL MIRADOR,2009,1083.50202993
50370012,50,50370,META,URIBE,EL PLACER,2009,3170.19515212
50370013,50,50370,META,URIBE,EL RECREO,2009,1560.22298467
50370014,50,50370,META,URIBE,EL TIGRE,2009,4943.75718925
50370015,50,50370,META,URIBE,EL VERGEL,2009,6004.77624213
50370016,50,50370,META,URIBE,ESPERANZA,2009,1469.35055709
50370017,50,50370,META,URIBE,EXPLANACION,2009,2902.0506525
50370018,50,50370,META,URIBE,GAVIOTAS,2009,1910.72729897
50370019,50,50370,META,URIBE,LA AMISTAD,2009,9422.78990619
50370020,50,50370,META,URIBE,LA ARGELIA,2009,4868.99785026
50370021,50,50370,META,URIBE,LA BELLEZA,2009,7012.9162084
50370022,50,50370,META,URIBE,LA ESPALDA,2009,6750.72305886
50370023,50,50370,META,URIBE,LA ESTRELLA,2009,3785.09405494
50370024,50,50370,META,URIBE,LA FLORESTA,2009,3953.34593965
50370025,50,50370,META,URIBE,LA FRANCIA,2009,3244.74747986
50370026,50,50370,META,URIBE,LA JULIA,2009,6185.19898245
50370027,50,50370,META,URIBE,LA PISTA,2009,5341.41687544
50370028,50,50370,META,URIBE,LA PRIMAVERA,2009,17838.1488728
50370029,50,50370,META,URIBE,LA SIRIA,2009,3451.32048012
50370030,50,50370,META,URIBE,LAS CAMELIAS,2009,2074.53511172
50370031,50,50370,META,URIBE,LAS ROSAS,2009,5796.46953603
50370032,50,50370,META,URIBE,LIBERTAD,2009,1230.42219628
50370033,50,50370,META,URIBE,MANSITAS,2009,4182.60522083
50370034,50,50370,META,URIBE,PALESTINA,2009,4252.73217146
50370035,50,50370,META,URIBE,PALMAR,2009,1327.04767141
50370036,50,50370,META,URIBE,PALMAR ALTO,2009,1680.20024752
50370037,50,50370,META,URIBE,PAPANEME,2009,14107.6642392
50370038,50,50370,META,URIBE,PARAISO,2009,4819.05704631
50370039,50,50370,META,URIBE,PARAMO DE LOS TAMBOS,2009,3637.04643173
50370040,50,50370,META,URIBE,PARQUE TINIGUA,2009,9228.2131913
50370041,50,50370,META,URIBE,PLANES,2009,12522.4131105
50370042,50,50370,META,URIBE,PROGRESO,2009,7831.81950309
50370043,50,50370,META,URIBE,PUERTO CREVAUX,2009,14644.9941606
50370044,50,50370,META,URIBE,SALITRE,2009,4115.1367482
50370045,50,50370,META,URIBE,SAN CARLOS,2009,2939.87134506
50370046,50,50370,META,URIBE,SANTANDER,2009,4877.22773232
50370047,50,50370,META,URIBE,SIN DEFINIR,2009,681.060907814
50370048,50,50370,META,URIBE,ZONA DE RESERVA,2009,289312.948903
50370049,50,50370,META,URIBE,TEMPRANOS,2009,46262.6482842
50370050,50,50370,META,URIBE,SONORA,2009,3451.38909051
50370051,50,50370,META,URIBE,TAMBOS,2009,1509.00797377
50370052,50,50370,META,URIBE,LOS TEMPRANOS,2009,2232.7243255
50370053,50,50370,META,URIBE,TIERRA ADENTRO,2009,13320.3348121
50370054,50,50370,META,URIBE,TRIUNFO,2009,4821.60122408
50370055,50,50370,META,URIBE,UCRANIA,2009,14619.7437578
50370056,50,50370,META,URIBE,UNION,2009,853.030509503
50370057,50,50370,META,URIBE,VERSALES,2009,5520.69103121
50370058,50,50370,META,URIBE,YAVIA,2009,3507.36376405
50370059,50,50370,META,URIBE,NAZARET,2017,1078.99697522
50370060,50,50370,META,URIBE,GALILE,2017,1735.74380368
50400001,50,50400,META,LEJANÍAS,AGUA BONITA,2009,410.37718311
50400002,50,50400,META,LEJANÍAS,AGUA LINDA,2009,514.747728496
50400003,50,50400,META,LEJANÍAS,ALTA CRISTALINA,2009,710.027277068
50400004,50,50400,META,LEJANÍAS,ALTO EL TIGRE,2009,159.934001321
50400005,50,50400,META,LEJANÍAS,ALTO LEJANIAS,2009,793.638857381
50400006,50,50400,META,LEJANÍAS,ALTO YUCAPE,2009,1341.17878409
50400007,50,50400,META,LEJANÍAS,ANGOSTURAS,2009,1953.71367757
50400008,50,50400,META,LEJANÍAS,BAJO YUCAPE,2009,1198.917145
50400009,50,50400,META,LEJANÍAS,BELLA VISTA,2009,325.191375973
50400010,50,50400,META,LEJANÍAS,CAFETALES,2009,1300.98773851
50400011,50,50400,META,LEJANÍAS,CAÑO ROJO,2009,860.412021269
50400012,50,50400,META,LEJANÍAS,DELICIAS,2009,491.429645743
50400013,50,50400,META,LEJANÍAS,EL BRILLANTE,2009,1044.77173023
50400014,50,50400,META,LEJANÍAS,EL CONVENIO,2009,342.388927469
50400015,50,50400,META,LEJANÍAS,EL DIAMANTE,2009,51.5268531684
50400016,50,50400,META,LEJANÍAS,EL JARDIN,2009,2339.27746909
50400017,50,50400,META,LEJANÍAS,EL PARAISO,2009,602.639818269
50400018,50,50400,META,LEJANÍAS,EL ROBLE,2009,921.393569083
50400019,50,50400,META,LEJANÍAS,EL TOPACIO,2009,379.593061433
50400020,50,50400,META,LEJANÍAS,EL TRIUNFO,2009,49969.383716
50400021,50,50400,META,LEJANÍAS,GUARUMAL,2009,2626.86254602
